"","RTENO","X.1","X","AOU","RTENO_AOU","MEANSpeciesTotal","MEANLogSpeciesTotal","SDDiffLogSpeciesTotal_shift","SDDiffBreeding_tmean_shift","SDDiffWinter_tmean_shift","SDDiffAnnual_tmean_shift","SDDiffLogSumBreeding_ppt_shift","SDDiffLogSumWinter_ppt_shift","SDDiffLogSumAnnual_ppt_shift","MeanBreeding_tmeanConsec_shift","MeanWinter_tmeanConsec_shift","MeanAnnual_tmeanConsec_shift","MeanLogSumBreeding_pptConsec_shift","MeanLogSumWinter_pptConsec_shift","MeanLogSumAnnual_pptConsec_shift","RTENO_Years","Years_sp.present","Included_in_BBS_migrant_list","Included_in_nonmigrants_Barnagaud","PermanentResidentSauer","StateNum","Route","Proportion_present","No.ofConsqYears","number.of.brood.per.year.x","mean.clutch.size.x","nest.location","main.habitat","log.transformed.body.mass..grams.","maximum.lifespan..years","English_Common_Name","Passerine","NativeSynanthropic_new","NumberofTSperAOU_p1","MEANpopulation","SDpopulation","SDtemp","MEANtemp","SDppt","MEANppt","Stan_Cent_SDDiffBreeding_tmean_shift_noNA1_30","Stan_Cent_MeanBreeding_tmeanConsec_shift_noNA1_30","Stan_Cent_SDDiffLogSumBreeding_ppt_shift_noNA1_30","Stan_Cent_MeanLogSumBreeding_pptConsec_shift_noNA1_30","Stan_Cent_SDDiffWinter_tmean_shift_noNA1_30","Stan_Cent_MeanWinter_tmeanConsec_shift_noNA1_30","Stan_Cent_SDDiffLogSumWinter_ppt_shift_noNA1_30","Stan_Cent_MeanLogSumWinter_pptConsec_shift_noNA1_30","LIFESPAN","reproduction","stan_cent_reproduction","LogofSDDiffLogSpeciesTotal_shift","HABITAT","cent_MEANLogSpeciesTotal","cent_LogofSDDiffLogSpeciesTotal_shift","cent_SDDiffAnnual_tmean_shift","cent_MeanAnnual_tmeanConsec_shift","cent_SDDiffLogSumAnnual_ppt_shift","cent_MeanLogSumAnnual_pptConsec_shift","cent_maximum.lifespan..years","Latitude","Longitude","BCR","Latitude_raw","Longitude_raw"
"33",2013,2743,2743,7180,"2013 7180",17.10526,3.870917,0.962739,1.208956,1.648602,0.6931636,0.7084099,0.5032391,0.2900045,23.39563,6.820391,16.11888,8.384345,8.612563,10.46694,40,40,"YES","YES","YES",2,13,1,32,3,4,"tree","forest",3.044522,9.2,"Carolina Wren","YES","YES",338,-0.1526935,0.6332192,-0.4686547,0.4659574,-0.7595871,0.723075,0.2487391,0.4151697,-0.1494691,0.3433995,-0.7129659,0.5015555,-0.6713208,0.9816804,-0.8064485,12,-0.05630129,-0.05478336,1,-0.1571501,0.3633053,-0.0742251,1.953297,-0.09093795,0.4060784,-2.829967,-0.626310438284179,0.189760038400934,28,33.8116977,-86.1153789
"34",2014,3157,3157,7310,"2014 7310",22.6,4.364543,0.6158591,1.154235,1.826194,0.7326316,0.673058,0.552029,0.3465299,24.44942,7.825327,17.27708,8.396319,8.565667,10.47978,50,50,"YES","YES","YES",2,14,1,49,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,0.3269338,-0.4901827,-0.2194551,0.7422451,-0.2874414,0.7459383,0.008639545,0.7226624,-0.2037532,0.3544735,-0.3042094,0.6806528,-0.5482782,0.9255296,0.2678457,11,-0.1641123,-0.6993278,1,0.3364759,-0.2812391,-0.0347571,3.111497,-0.03441255,0.4189184,1.270033,-0.707275941521988,0.150724510039777,28,33.4549551,-86.6010915
"35",2014,551,551,4090,"2014 4090",13.14,3.577444,0.6258009,1.154235,1.826194,0.7326316,0.673058,0.552029,0.3465299,24.44942,7.825327,17.27708,8.396319,8.565667,10.47978,50,50,"YES","YES","YES",2,14,1,49,1,4,"tree","forest",4.143135,12.1,"Red-bellied Woodpecker","NO",NA,410,-0.437843895304862,-0.44991490854601,-0.219455122274723,0.742245061890097,-0.287441396233924,0.745938292862575,0.00863954546804256,0.722662398259891,-0.203753168822842,0.354473476916608,-0.304209418214449,0.680652837574923,-0.548278244255357,0.92552963736718,-0.0465818646784318,4,-0.918789133923553,-0.676224361484937,1,-0.45062311722913,-0.258135676905455,-0.0347571040495341,3.11149694574281,-0.034412554977037,0.41891844358161,0.0700329865516363,-0.707275941521988,0.150724510039777,28,33.4549551,-86.6010915
"36",2014,2184,2184,7030,"2014 7030",21.82,4.420471,0.3976602,1.154235,1.826194,0.7326316,0.673058,0.552029,0.3465299,24.44942,7.825327,17.27708,8.396319,8.565667,10.47978,50,50,"YES","YES","YES",2,14,1,49,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,0.3812757,-1.590089,-0.2194551,0.7422451,-0.2874414,0.7459383,0.008639545,0.7226624,-0.2037532,0.3544735,-0.3042094,0.6806528,-0.5482782,0.9255296,-1.120876,12,-0.05630129,-1.330392,0,0.3924039,-0.9123033,-0.0347571,3.111497,-0.03441255,0.4189184,-4.029967,-0.707275941521988,0.150724510039777,28,33.4549551,-86.6010915
"37",2014,3799,3799,7360,"2014 7360",17.86,4.058305,0.6567365,1.154235,1.826194,0.7326316,0.673058,0.552029,0.3465299,24.44942,7.825327,17.27708,8.396319,8.565667,10.47978,50,50,"NO","YES","YES",2,14,1,49,2,5.8,"tree","forest",2.351375,10.9,"Carolina Chickadee","YES","YES",195,0.02938037,-0.3285873,-0.2194551,0.7422451,-0.2874414,0.7459383,0.008639545,0.7226624,-0.2037532,0.3544735,-0.3042094,0.6806528,-0.5482782,0.9255296,-0.3610095,11.6,-0.09942568,-0.6066135,1,0.03023788,-0.1885248,-0.0347571,3.111497,-0.03441255,0.4189184,-1.129967,-0.707275941521988,0.150724510039777,28,33.4549551,-86.6010915
"38",2014,2595,2595,7180,"2014 7180",17.96,4.066837,0.6765852,1.154235,1.826194,0.7326316,0.673058,0.552029,0.3465299,24.44942,7.825327,17.27708,8.396319,8.565667,10.47978,50,50,"YES","YES","YES",2,14,1,49,3,4,"tree","forest",3.044522,9.2,"Carolina Wren","YES","YES",338,0.03767041,-0.2537159,-0.2194551,0.7422451,-0.2874414,0.7459383,0.008639545,0.7226624,-0.2037532,0.3544735,-0.3042094,0.6806528,-0.5482782,0.9255296,-0.8064485,12,-0.05630129,-0.5636565,1,0.03876988,-0.1455678,-0.0347571,3.111497,-0.03441255,0.4189184,-2.829967,-0.707275941521988,0.150724510039777,28,33.4549551,-86.6010915
"39",2014,368,368,3940,"2014 3940",5.4,2.194092,1.273816,1.154235,1.826194,0.7326316,0.673058,0.552029,0.3465299,24.44942,7.825327,17.27708,8.396319,8.565667,10.47978,50,50,"NO","NO","YES",2,14,1,49,1,4.8,"tree","forest",3.295837,11.9,"Downy Woodpecker","NO",NA,80,-1.78196541304269,1.33726255664436,-0.219455122274723,0.742245061890097,-0.287441396233924,0.745938292862575,0.00863954546804256,0.722662398259891,-0.203753168822842,0.354473476916608,-0.304209418214449,0.680652837574923,-0.548278244255357,0.92552963736718,-0.098986462441667,4.8,-0.83254034951352,0.349156898427127,1,-1.83397511722913,0.767245583006609,-0.0347571040495341,3.11149694574281,-0.034412554977037,0.41891844358161,-0.129967013448363,-0.707275941521988,0.150724510039777,28,33.4549551,-86.6010915
"40",2014,1732,1732,5930,"2014 5930",42.94,5.33739,0.4107193,1.154235,1.826194,0.7326316,0.673058,0.552029,0.3465299,24.44942,7.825327,17.27708,8.396319,8.565667,10.47978,50,50,"NO","YES","YES",2,14,1,49,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,1.27219179239908,-1.50883878523743,-0.219455122274723,0.742245061890097,-0.287441396233924,0.745938292862575,0.00863954546804256,0.722662398259891,-0.203753168822842,0.354473476916608,-0.304209418214449,0.680652837574923,-0.548278244255357,0.92552963736718,0.922903193941424,6,-0.703167172898469,-1.28377535268344,0,1.30932288277087,-0.865686668103958,-0.0347571040495341,3.11149694574281,-0.034412554977037,0.41891844358161,3.77003298655164,-0.707275941521988,0.150724510039777,28,33.4549551,-86.6010915
"41",2015,2580,2580,7180,"2015 7180",14.53659,3.710433,1.002332,1.244009,1.735976,0.7618465,0.7000058,0.5611827,0.2900282,23.63098,6.924447,16.37026,8.446228,8.582566,10.49613,42,42,"YES","YES","YES",2,15,1,36,3,4,"tree","forest",3.044522,9.2,"Carolina Wren","YES","YES",338,-0.3086263,0.7345603,-0.03499328,0.5259239,-0.7593891,0.7750516,0.4025413,0.4838441,-0.1623739,0.4006311,-0.5118606,0.5201001,-0.5251936,0.9457636,-0.8064485,12,-0.05630129,0.003360448,1,-0.3176341,0.4214491,-0.005542204,2.204677,-0.09091425,0.4352684,-2.829967,-0.65567945397079,0.128939143480917,28,33.6822947,-86.8721632
"42",2015,2286,2286,7030,"2015 7030",35.4878,5.015565,0.6824116,1.244009,1.735976,0.7618465,0.7000058,0.5611827,0.2900282,23.63098,6.924447,16.37026,8.446228,8.582566,10.49613,42,42,"YES","YES","YES",2,15,1,36,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,0.9594934,-0.2321547,-0.03499328,0.5259239,-0.7593891,0.7750516,0.4025413,0.4838441,-0.1623739,0.4006311,-0.5118606,0.5201001,-0.5251936,0.9457636,-1.120876,12,-0.05630129,-0.5512859,0,0.9874979,-0.1331972,-0.005542204,2.204677,-0.09091425,0.4352684,-4.029967,-0.65567945397079,0.128939143480917,28,33.6822947,-86.8721632
"43",2015,803,803,4090,"2015 4090",10.14634,2.991544,1.03822,1.244009,1.735976,0.7618465,0.7000058,0.5611827,0.2900282,23.63098,6.924447,16.37026,8.446228,8.582566,10.49613,42,42,"YES","YES","YES",2,15,1,36,1,4,"tree","forest",4.143135,12.1,"Red-bellied Woodpecker","NO",NA,410,-1.00712835597908,0.823017490143342,-0.0349932798021744,0.525923889618309,-0.759389136009865,0.775051575591053,0.402541257433372,0.483844071454667,-0.162373858823913,0.400631081612931,-0.511860631309575,0.520100137967808,-0.52519364931352,0.945763585576185,-0.0465818646784318,4,-0.918789133923553,0.0541121848120371,1,-1.03652311722913,0.472200869391519,-0.00554220404953421,2.2046769457428,-0.090914254977037,0.435268443581611,0.0700329865516363,-0.65567945397079,0.128939143480917,28,33.6822947,-86.8721632
"44",2015,1637,1637,5930,"2015 5930",46.56098,5.424352,0.6187829,1.244009,1.735976,0.7618465,0.7000058,0.5611827,0.2900282,23.63098,6.924447,16.37026,8.446228,8.582566,10.49613,42,42,"NO","YES","YES",2,15,1,36,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,1.35668763685914,-0.478273229718469,-0.0349932798021744,0.525923889618309,-0.759389136009865,0.775051575591053,0.402541257433372,0.483844071454667,-0.162373858823913,0.400631081612931,-0.511860631309575,0.520100137967808,-0.52519364931352,0.945763585576185,0.922903193941424,6,-0.703167172898469,-0.692494766274418,0,1.39628488277087,-0.274406081694936,-0.00554220404953421,2.2046769457428,-0.090914254977037,0.435268443581611,3.77003298655164,-0.65567945397079,0.128939143480917,28,33.6822947,-86.8721632
"45",2016,2135,2135,7030,"2016 7030",30.64286,4.767035,0.4999877,1.075132,1.796818,0.7399945,0.5340543,0.7273879,0.3757756,23.25528,5.594176,15.66888,8.521412,8.6638,10.56518,44,44,"YES","YES","YES",2,16,1,38,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,0.7180115,-1.014297,-0.172966,0.3586103,-0.04315774,0.898004,-0.338441,0.3742159,-0.4171983,0.4701639,-0.371823,0.2830224,-0.106043,1.043029,-1.120876,12,-0.05630129,-1.000035,0,0.7389679,-0.5819463,-0.0273942,1.503297,-0.005166855,0.5043184,-4.029967,-0.618031109793794,0.071341935380055,27,33.8481773,-87.5888357
"46",2016,3218,3218,7310,"2016 7310",11.7619,3.428672,0.879539,1.075132,1.796818,0.7399945,0.5340543,0.7273879,0.3757756,23.25528,5.594176,15.66888,8.521412,8.6638,10.56518,44,44,"YES","YES","YES",2,16,1,38,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.5823969,0.4059449,-0.172966,0.3586103,-0.04315774,0.898004,-0.338441,0.3742159,-0.4171983,0.4701639,-0.371823,0.2830224,-0.106043,1.043029,0.2678457,11,-0.1641123,-0.1851805,1,-0.5993951,0.2329082,-0.0273942,1.503297,-0.005166855,0.5043184,1.270033,-0.618031109793794,0.071341935380055,27,33.8481773,-87.5888357
"47",2016,1539,1539,5930,"2016 5930",48.07143,5.418742,0.5010481,1.075132,1.796818,0.7399945,0.5340543,0.7273879,0.3757756,23.25528,5.594176,15.66888,8.521412,8.6638,10.56518,44,44,"NO","YES","YES",2,16,1,38,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,1.35123673086088,-1.00897073780304,-0.17296603280527,0.358610261987702,-0.0431577372791447,0.898004002037612,-0.338440980314405,0.37421594308762,-0.417198318085424,0.470163898369197,-0.371822999050674,0.283022391476535,-0.106042954050733,1.04302878167124,0.922903193941424,6,-0.703167172898469,-0.996978987873049,0,1.39067488277087,-0.578890303293567,-0.0273942040495342,1.5032969457428,-0.00516685497703706,0.50431844358161,3.77003298655164,-0.618031109793794,0.071341935380055,27,33.8481773,-87.5888357
"48",2016,690,690,4090,"2016 4090",9.357143,2.995469,0.9325617,1.075132,1.796818,0.7399945,0.5340543,0.7273879,0.3757756,23.25528,5.594176,15.66888,8.521412,8.6638,10.56518,44,44,"YES","YES","YES",2,16,1,38,1,4,"tree","forest",4.143135,12.1,"Red-bellied Woodpecker","NO",NA,410,-1.00331466506229,0.553138871465842,-0.17296603280527,0.358610261987702,-0.0431577372791447,0.898004002037612,-0.338440980314405,0.37421594308762,-0.417198318085424,0.470163898369197,-0.371822999050674,0.283022391476535,-0.106042954050733,1.04302878167124,-0.0465818646784318,4,-0.918789133923553,-0.100728915000148,1,-1.03259811722913,0.317359769579334,-0.0273942040495342,1.5032969457428,-0.00516685497703706,0.50431844358161,0.0700329865516363,-0.618031109793794,0.071341935380055,27,33.8481773,-87.5888357
"49",2016,2829,2829,7180,"2016 7180",15.02381,3.559973,1.083975,1.075132,1.796818,0.7399945,0.5340543,0.7273879,0.3757756,23.25528,5.594176,15.66888,8.521412,8.6638,10.56518,44,44,"YES","YES","YES",2,16,1,38,3,4,"tree","forest",3.044522,9.2,"Carolina Wren","YES","YES",338,-0.4548194,0.931462,-0.172966,0.3586103,-0.04315774,0.898004,-0.338441,0.3742159,-0.4171983,0.4701639,-0.371823,0.2830224,-0.106043,1.043029,-0.8064485,12,-0.05630129,0.1163315,1,-0.4680941,0.5344202,-0.0273942,1.503297,-0.005166855,0.5043184,-2.829967,-0.618031109793794,0.071341935380055,27,33.8481773,-87.5888357
"50",2017,3860,3860,7360,"2017 7360",18.02083,3.942067,1.033429,1.119392,1.663667,0.651538,0.7119244,0.5854713,0.3556004,24.1802,7.340067,16.91083,8.428441,8.576393,10.48443,48,48,"NO","YES","YES",2,17,1,45,2,5.8,"tree","forest",2.351375,10.9,"Carolina Chickadee","YES","YES",195,-0.08356124,0.811387,-0.7314772,0.6548764,-0.2116773,0.7542182,-0.1442412,0.6441048,-0.1440724,0.384181,-0.6782914,0.5941709,-0.4639406,0.9383724,-0.3610095,11.6,-0.09942568,0.04743927,1,-0.08600012,0.465528,-0.1158507,2.745247,-0.02534205,0.4235684,-1.129967,-0.69107946374288,0.118306589846926,28,33.5263185,-87.0044623
"51",2017,1654,1654,5930,"2017 5930",48.9375,5.567932,0.4124914,1.119392,1.663667,0.651538,0.7119244,0.5854713,0.3556004,24.1802,7.340067,16.91083,8.428441,8.576393,10.48443,48,48,"NO","YES","YES",2,17,1,45,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,1.49619585133875,-1.4980133886398,-0.731477236631846,0.654876422750529,-0.211677269249467,0.754218217308289,-0.144241214551651,0.644104813168127,-0.144072422559979,0.384181036235674,-0.678291405298084,0.594170949852531,-0.463940550271133,0.93837236939214,0.922903193941424,6,-0.703167172898469,-1.27756405384815,0,1.53986488277087,-0.859475369268668,-0.115850704049534,2.7452469457428,-0.0253420549770371,0.42356844358161,3.77003298655164,-0.69107946374288,0.118306589846926,28,33.5263185,-87.0044623
"52",2017,2789,2789,7180,"2017 7180",16.5,3.89561,0.752539,1.119392,1.663667,0.651538,0.7119244,0.5854713,0.3556004,24.1802,7.340067,16.91083,8.428441,8.576393,10.48443,48,48,"YES","YES","YES",2,17,1,45,3,4,"tree","forest",3.044522,9.2,"Carolina Wren","YES","YES",338,-0.1287008,0.01381625,-0.7314772,0.6548764,-0.2116773,0.7542182,-0.1442412,0.6441048,-0.1440724,0.384181,-0.6782914,0.5941709,-0.4639406,0.9383724,-0.8064485,12,-0.05630129,-0.4101617,1,-0.1324571,0.007926985,-0.1158507,2.745247,-0.02534205,0.4235684,-2.829967,-0.69107946374288,0.118306589846926,28,33.5263185,-87.0044623
"53",2017,3090,3090,7310,"2017 7310",19.27083,4.091931,1.048852,1.119392,1.663667,0.651538,0.7119244,0.5854713,0.3556004,24.1802,7.340067,16.91083,8.428441,8.576393,10.48443,48,48,"YES","YES","YES",2,17,1,45,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,0.06205277,0.8486369,-0.7314772,0.6548764,-0.2116773,0.7542182,-0.1442412,0.6441048,-0.1440724,0.384181,-0.6782914,0.5941709,-0.4639406,0.9383724,0.2678457,11,-0.1641123,0.06881112,1,0.06386388,0.4868998,-0.1158507,2.745247,-0.02534205,0.4235684,1.270033,-0.69107946374288,0.118306589846926,28,33.5263185,-87.0044623
"54",2017,2303,2303,7030,"2017 7030",24.875,4.575234,0.4808924,1.119392,1.663667,0.651538,0.7119244,0.5854713,0.3556004,24.1802,7.340067,16.91083,8.428441,8.576393,10.48443,48,48,"YES","YES","YES",2,17,1,45,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,0.5316498,-1.112214,-0.7314772,0.6548764,-0.2116773,0.7542182,-0.1442412,0.6441048,-0.1440724,0.384181,-0.6782914,0.5941709,-0.4639406,0.9383724,-1.120876,12,-0.05630129,-1.056214,0,0.5471669,-0.6381253,-0.1158507,2.745247,-0.02534205,0.4235684,-4.029967,-0.69107946374288,0.118306589846926,28,33.5263185,-87.0044623
"55",2019,3710,3710,7360,"2019 7360",6.319149,2.273097,1.321731,0.9968616,1.680774,0.6453043,0.6575571,0.6680488,0.3980504,24.17352,6.442197,16.4802,8.335774,8.605403,10.46822,48,48,"NO","YES","YES",2,19,1,43,2,5.8,"tree","forest",2.351375,10.9,"Carolina Chickadee","YES","YES",195,-1.705201,1.430112,-0.7708366,0.55215,0.1428993,0.7253542,-0.6818683,0.6421556,-0.2275554,0.2984793,-0.6389169,0.4341547,-0.2556894,0.9731074,-0.3610095,11.6,-0.09942568,0.4024286,1,-1.75497,0.8205173,-0.1220844,2.314617,0.01710795,0.4073584,-1.129967,-0.702373971535135,0.0245372283976527,27,33.4765537,-88.1712189
"56",2019,2217,2217,7030,"2019 7030",20.6383,4.254262,0.39953,0.9968616,1.680774,0.6453043,0.6575571,0.6680488,0.3980504,24.17352,6.442197,16.4802,8.335774,8.605403,10.46822,48,48,"YES","YES","YES",2,19,1,43,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,0.2197802,-1.578293,-0.7708366,0.55215,0.1428993,0.7253542,-0.6818683,0.6421556,-0.2275554,0.2984793,-0.6389169,0.4341547,-0.2556894,0.9731074,-1.120876,12,-0.05630129,-1.323624,0,0.2261949,-0.9055353,-0.1220844,2.314617,0.01710795,0.4073584,-4.029967,-0.702373971535135,0.0245372283976527,27,33.4765537,-88.1712189
"57",2019,1155,1155,5930,"2019 5930",31.44681,4.875933,0.508603,0.9968616,1.680774,0.6453043,0.6575571,0.6680488,0.3980504,24.17352,6.442197,16.4802,8.335774,8.605403,10.46822,48,48,"NO","YES","YES",2,19,1,43,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.823821252427515,-0.971339107566387,-0.77083659734919,0.552149987057227,0.142899346206151,0.725354222627642,-0.681868303996218,0.642155609288724,-0.227555354766125,0.298479324031578,-0.638916897966751,0.434154685315366,-0.255689445383544,0.973107373684895,0.922903193941424,6,-0.703167172898469,-0.975388123082784,0,0.84786588277087,-0.557299438503302,-0.122084404049534,2.3146169457428,0.017107945022963,0.407358443581611,3.77003298655164,-0.702373971535135,0.0245372283976527,27,33.4765537,-88.1712189
"58",2019,2577,2577,7180,"2019 7180",10.29787,3.141308,0.8361977,0.9968616,1.680774,0.6453043,0.6575571,0.6680488,0.3980504,24.17352,6.442197,16.4802,8.335774,8.605403,10.46822,48,48,"YES","YES","YES",2,19,1,43,3,4,"tree","forest",3.044522,9.2,"Carolina Wren","YES","YES",338,-0.8616115,0.2788785,-0.7708366,0.55215,0.1428993,0.7253542,-0.6818683,0.6421556,-0.2275554,0.2984793,-0.6389169,0.4341547,-0.2556894,0.9731074,-0.8064485,12,-0.05630129,-0.258084,1,-0.8867591,0.1600047,-0.1220844,2.314617,0.01710795,0.4073584,-2.829967,-0.702373971535135,0.0245372283976527,27,33.4765537,-88.1712189
"59",2019,3314,3314,7310,"2019 7310",11.76596,3.417114,0.7655251,0.9968616,1.680774,0.6453043,0.6575571,0.6680488,0.3980504,24.17352,6.442197,16.4802,8.335774,8.605403,10.46822,48,48,"YES","YES","YES",2,19,1,43,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.5936271,0.05683775,-0.7708366,0.55215,0.1428993,0.7253542,-0.6818683,0.6421556,-0.2275554,0.2984793,-0.6389169,0.4341547,-0.2556894,0.9731074,0.2678457,11,-0.1641123,-0.3854784,1,-0.6109531,0.03261028,-0.1220844,2.314617,0.01710795,0.4073584,1.270033,-0.702373971535135,0.0245372283976527,27,33.4765537,-88.1712189
"60",2019,547,547,4090,"2019 4090",8.06383,2.854815,0.8953788,0.9968616,1.680774,0.6453043,0.6575571,0.6680488,0.3980504,24.17352,6.442197,16.4802,8.335774,8.605403,10.46822,48,48,"YES","YES","YES",2,19,1,43,1,4,"tree","forest",4.143135,12.1,"Red-bellied Woodpecker","NO",NA,410,-1.13997985798202,0.45082658589545,-0.77083659734919,0.552149987057227,0.142899346206151,0.725354222627642,-0.681868303996218,0.642155609288724,-0.227555354766125,0.298479324031578,-0.638916897966751,0.434154685315366,-0.255689445383544,0.973107373684895,-0.0465818646784318,4,-0.918789133923553,-0.159429935119155,1,-1.17325211722913,0.258658749460327,-0.122084404049534,2.3146169457428,0.017107945022963,0.407358443581611,0.0700329865516363,-0.702373971535135,0.0245372283976527,27,33.4765537,-88.1712189
"61",2020,3237,3237,7310,"2020 7310",11.44681,3.279094,0.8749723,0.9690002,1.753864,0.6414524,0.5984686,0.6842464,0.3254427,24.96115,8.503016,17.77352,8.448283,8.567402,10.50406,48,48,"YES","YES","YES",2,20,1,44,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.727733,0.3928549,-0.7951574,0.8606704,-0.4635787,0.789172,-0.8041159,0.8719837,-0.3182879,0.4025316,-0.4706885,0.801429,-0.2148409,0.927607,0.2678457,11,-0.1641123,-0.1926908,1,-0.7489731,0.2253979,-0.1259363,3.607937,-0.05549975,0.4431984,1.270033,-1.00782079029071,0.0127997415960361,27,32.1307226,-88.3172665
"62",2020,1670,1670,5930,"2020 5930",56.2766,5.678831,0.3697455,0.9690002,1.753864,0.6414524,0.5984686,0.6842464,0.3254427,24.96115,8.503016,17.77352,8.448283,8.567402,10.50406,48,48,"NO","YES","YES",2,20,1,44,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,1.60394986636574,-1.77310499961995,-0.795157357338785,0.860670419472204,-0.46357868729248,0.789171962871592,-0.804115871863873,0.871983670895685,-0.318287858305255,0.402531618142435,-0.470688527074879,0.801428965853991,-0.214840932210739,0.927607032487757,0.922903193941424,6,-0.703167172898469,-1.43539550582452,0,1.65076388277087,-1.01730682124504,-0.125936304049534,3.60793694574281,-0.0554997549770371,0.443198443581611,3.77003298655164,-1.00782079029071,0.0127997415960361,27,32.1307226,-88.3172665
"63",2020,2726,2726,7180,"2020 7180",16.23404,3.872381,0.8794332,0.9690002,1.753864,0.6414524,0.5984686,0.6842464,0.3254427,24.96115,8.503016,17.77352,8.448283,8.567402,10.50406,48,48,"YES","YES","YES",2,20,1,44,3,4,"tree","forest",3.044522,9.2,"Carolina Wren","YES","YES",338,-0.151271,0.4056423,-0.7951574,0.8606704,-0.4635787,0.789172,-0.8041159,0.8719837,-0.3182879,0.4025316,-0.4706885,0.801429,-0.2148409,0.927607,-0.8064485,12,-0.05630129,-0.1853541,1,-0.1556861,0.2327346,-0.1259363,3.607937,-0.05549975,0.4431984,-2.829967,-1.00782079029071,0.0127997415960361,27,32.1307226,-88.3172665
"64",2020,553,553,4090,"2020 4090",12.55319,3.56983,0.560772,0.9690002,1.753864,0.6414524,0.5984686,0.6842464,0.3254427,24.96115,8.503016,17.77352,8.448283,8.567402,10.50406,48,48,"YES","YES","YES",2,20,1,44,1,4,"tree","forest",4.143135,12.1,"Red-bellied Woodpecker","NO",NA,410,-0.445241969862932,-0.725803740006565,-0.795157357338785,0.860670419472204,-0.46357868729248,0.789171962871592,-0.804115871863873,0.871983670895685,-0.318287858305255,0.402531618142435,-0.470688527074879,0.801428965853991,-0.214840932210739,0.927607032487757,-0.0465818646784318,4,-0.918789133923553,-0.834513779186516,1,-0.45823711722913,-0.416425094607034,-0.125936304049534,3.60793694574281,-0.0554997549770371,0.443198443581611,0.0700329865516363,-1.00782079029071,0.0127997415960361,27,32.1307226,-88.3172665
"65",2020,2421,2421,7030,"2020 7030",35.7234,5.132991,0.3389964,0.9690002,1.753864,0.6414524,0.5984686,0.6842464,0.3254427,24.96115,8.503016,17.77352,8.448283,8.567402,10.50406,48,48,"YES","YES","YES",2,20,1,44,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,1.073589,-1.991429,-0.7951574,0.8606704,-0.4635787,0.789172,-0.8041159,0.8719837,-0.3182879,0.4025316,-0.4706885,0.801429,-0.2148409,0.927607,-1.120876,12,-0.05630129,-1.560658,0,1.104924,-1.142569,-0.1259363,3.607937,-0.05549975,0.4431984,-4.029967,-1.00782079029071,0.0127997415960361,27,32.1307226,-88.3172665
